key,repo,name
java:S4635,java,String offset-based methods should be preferred for finding substrings from offsets
java:S5413,java,'List.remove()' should not be used in ascending 'for' loops
java:S5776,java,Exception testing via JUnit ExpectedException rule should not be mixed with other assertions
java:S5777,java,Exception testing via JUnit @Test annotation should be avoided
java:S5833,java,AssertJ methods setting the assertion context should come before an assertion
java:S5838,java,Chained AssertJ assertions should be simplified to the corresponding dedicated assertion
java:S5841,java,"AssertJ assertions ""allMatch"" and ""doesNotContains"" should also test for emptiness"
java:S5842,java,Repeated patterns in regular expressions should not match the empty string
java:S5843,java,Regular expressions should not be too complicated
java:S5845,java,Assertions comparing incompatible types should not be made
java:S5846,java,Empty lines should not be tested with regex MULTILINE flag
java:S5958,java,"AssertJ ""assertThatThrownBy"" should not be used alone"
java:S5960,java,Assertions should not be used in production code
java:S5961,java,Test methods should not contain too many assertions
java:S5967,java,Tests method should not be annotated with competing annotations
java:S5969,java,Mocking all non-private methods of a class should be avoided
java:S6804,java,"""@Value"" annotation should inject property or SpEL expression"
java:S6806,java,Model attributes should follow the Java identifier naming convention
java:S6809,java,"Methods with Spring proxy should not be called via ""this"""
java:S6810,java,Async methods should return void or Future
java:S6813,java,Field dependency injection should be avoided
java:S6814,java,Optional REST parameters should have an object type
java:S6816,java,Nullable injected fields and parameters should provide a default value
java:S6817,java,"Use of the ""@Async"" annotation on methods declared within a ""@Configuration"" class in Spring Boot"
java:S6818,java,"""@Autowired"" should only be used on a single constructor"
java:S6926,java,Bluetooth should be configured to use low power
java:S1065,java,Unused labels should be removed
java:S1066,java,"Mergeable ""if"" statements should be combined"
java:S1067,java,Expressions should not be too complex
java:S1068,java,"Unused ""private"" fields should be removed"
java:S1158,java,"Primitive wrappers should not be instantiated only for ""toString"" or ""compareTo"" calls"
java:S1170,java,"Public constants and fields initialized at declaration should be ""static final"" rather than merely ""final"""
java:S1171,java,Only static class initializers should be used
java:S1172,java,Unused method parameters should be removed
java:S1174,java,"""Object.finalize()"" should remain protected (versus public) when overriding"
java:S1175,java,"The signature of ""finalize()"" should match that of ""Object.finalize()"""
java:S1176,java,"Public types, methods and fields (API) should be documented with Javadoc"
java:S1181,java,Throwable and Error should not be caught
java:S1182,java,"Classes that override ""clone"" should be ""Cloneable"" and call ""super.clone()"""
java:S1185,java,Overriding methods should do more than simply call the same method in the super class
java:S1186,java,Methods should not be empty
java:S1188,java,Anonymous classes should not have too many lines
java:S2039,java,Member variable visibility should be specified
java:S2127,java,"""Double.longBitsToDouble"" should take ""long"" as argument"
java:S2140,java,"Methods of ""Random"" that return floating point values should not be used in random integer generation"
java:S2141,java,"Classes that don't define ""hashCode()"" should not be used in hashes"
java:S2142,java,"""InterruptedException"" and ""ThreadDeath"" should not be ignored"
java:S2143,java,"""java.time"" classes should be used for dates and times"
java:S2147,java,Catches should be combined
java:S2151,java,"""runFinalizersOnExit"" should not be called"
java:S2153,java,Unnecessary boxing and unboxing should be avoided
java:S2154,java,Dissimilar primitive wrappers should not be used with the ternary operator without explicit casting
java:S2156,java,"""final"" classes should not have ""protected"" members"
java:S2157,java,"""Cloneables"" should implement ""clone"""
java:S2159,java,Unnecessary equality checks should not be made
java:S2260,java,Java parser failure
java:S2272,java,"""Iterator.next()"" methods should throw ""NoSuchElementException"""
java:S2273,java,"""Object.wait()"", ""Object.notify()"" and ""Object.notifyAll()"" should only be called from synchronized code"
java:S2274,java,"""Object.wait(...)"" and ""Condition.await(...)"" should be called inside a ""while"" loop"
java:S2275,java,Printf-style format strings should not lead to unexpected behavior at runtime
java:S2276,java,"""wait(...)"" should be used instead of ""Thread.sleep(...)"" when a lock is held"
java:S2384,java,Private mutable members should not be stored or returned directly
java:S2386,java,"Mutable fields should not be ""public static"""
java:S2387,java,Child class fields should not shadow parent class fields
java:S2390,java,Classes should not access their own subclasses during class initialization
java:S3008,java,Static non-final field names should comply with a naming convention
java:S3242,java,Method parameters should be declared with base types
java:S3366,java,"""this"" should not be exposed from constructors"
java:S3457,java,Format strings should be used correctly
java:S3578,java,Test methods should comply with a naming convention
java:S3599,java,Double Brace Initialization should not be used
java:S4201,java,"Null checks should not be used with ""instanceof"""
java:S4423,java,Weak SSL/TLS protocols should not be used
java:S4449,java,Nullness of parameters should be guaranteed
java:S4454,java,"""equals"" method parameters should not be marked ""@Nonnull"""
java:S4544,java,Using unsafe Jackson deserialization configuration is security-sensitive
java:S4682,java,"""@CheckForNull"" or ""@Nullable"" should not be used on primitive types"
java:S4684,java,"Persistent entities should not be used as arguments of ""@RequestMapping"" methods"
java:S5301,java,"""ActiveMQConnectionFactory"" should not be vulnerable to malicious code deserialization"
java:S5411,java,"Avoid using boxed ""Boolean"" types directly in boolean expressions"
java:S5542,java,Encryption algorithms should be used with secure mode and padding scheme
java:S5547,java,Cipher algorithms should be robust
java:S5659,java,JWT should be signed and verified with strong cipher algorithms
java:S5663,java,Simple string literal should be used for single line strings
java:S5664,java,Whitespace for text block indent should be consistent
java:S5665,java,Escape sequences should not be used in text blocks
java:S5669,java,Vararg method arguments should not be confusing
java:S5778,java,Only one method invocation is expected when testing runtime exceptions
java:S5779,java,Assertion methods should not be used within the try block of a try-catch catching an Error
java:S5783,java,Only one method invocation is expected when testing checked exceptions
java:S5785,java,JUnit assertTrue/assertFalse should be simplified to the corresponding dedicated assertion
java:S5786,java,JUnit5 test classes and methods should have default package visibility
java:S5876,java,A new session should be created during user authentication
java:S5996,java,Regex boundaries should not be used in a way that can never be matched
java:S6862,java,"Beans in ""@Configuration"" class should have different names"
java:S6863,java,Set appropriate Status Codes on HTTP responses
java:S6876,java,Reverse iteration should utilize reversed view
java:S6877,java,Reverse view should be used instead of reverse copy in read-only cases
java:S6878,java,Use record pattern instead of explicit field access
java:S1150,java,"""Enumeration"" should not be implemented"
java:S1151,java,"""switch case"" clauses should not have too many lines of code"
java:S1153,java,"""String.valueOf()"" should not be appended to a ""String"""
java:S1155,java,"""Collection.isEmpty()"" should be used to test for emptiness"
java:S1157,java,Case insensitive string comparisons should be made without intermediate upper or lower casing
java:S1160,java,Public methods should throw at most one checked exception
java:S1161,java,"""@Override"" should be used on overriding and implementing methods"
java:S1162,java,Checked exceptions should not be thrown
java:S1163,java,Exceptions should not be thrown in finally blocks
java:S1165,java,Exception classes should have final fields
java:S1166,java,Exception handlers should preserve the original exceptions
java:S1168,java,Empty arrays and collections should be returned instead of null
java:S1774,java,The ternary operator should not be used
java:S2121,java,String operations with predictable outcomes should be avoided
java:S2122,java,"""ScheduledThreadPoolExecutor"" should not have 0 core threads"
java:S2123,java,Values should not be uselessly incremented
java:S2129,java,"Constructors should not be used to instantiate ""String"", ""BigInteger"", ""BigDecimal"" and primitive-wrapper classes"
java:S2130,java,"Parsing should be used to convert ""Strings"" to primitives"
java:S2131,java,"Primitives should not be boxed just for ""String"" conversion"
java:S2133,java,"Objects should not be created only to invoke ""getClass"""
java:S2134,java,"Classes extending java.lang.Thread should provide a specific ""run"" behavior"
java:S2139,java,Exceptions should be either logged or rethrown but not both
java:S2245,java,Using pseudorandom number generators (PRNGs) is security-sensitive
java:S2250,java,Collection methods with O(n) performance should be used carefully
java:S2251,java,"A ""for"" loop update clause should move the counter in the right direction"
java:S2252,java,Loop conditions should be true at least once
java:S2253,java,Track uses of disallowed methods
java:S2254,java,"""HttpServletRequest.getRequestedSessionId()"" should not be used"
java:S2257,java,Using non-standard cryptographic algorithms is security-sensitive
java:S2259,java,Null pointers should not be dereferenced
java:S2864,java,"""entrySet()"" should be iterated when both the key and value are needed"
java:S3330,java,"Creating cookies without the ""HttpOnly"" flag is security-sensitive"
java:S3346,java,"Expressions used in ""assert"" should not produce side effects"
java:S3577,java,Test classes should comply with a naming convention
java:S4425,java,"""Integer.toHexString"" should not be used to build hexadecimal strings"
java:S4426,java,Cryptographic keys should be robust
java:S4433,java,LDAP connections should be authenticated
java:S4434,java,Allowing deserialization of LDAP objects is security-sensitive
java:S4551,java,"Enum values should be compared with ""=="""
java:S4790,java,Using weak hashing algorithms is security-sensitive
java:S4792,java,Configuring loggers is security-sensitive
java:S5527,java,Server hostnames should be verified during SSL/TLS connections
java:S5993,java,"Constructors of an ""abstract"" class should not be declared ""public"""
java:S5994,java,Regex patterns following a possessive quantifier should not always fail
java:S5998,java,Regular expressions should not overflow the stack
java:S6856,java,"""@PathVariable"" annotation should be present if a path variable is used"
java:S6857,java,SpEL expression should have a valid syntax
java:S818,java,Literal suffixes should be upper case
java:S923,java,Functions should not be defined with a variable number of arguments
java:S1213,java,The members of an interface or class declaration should appear in a pre-defined order
java:S1214,java,Interfaces should not solely consist of constants
java:S1301,java,"""switch"" statements should have at least 3 ""case"" clauses"
java:S1309,java,"Track uses of ""@SuppressWarnings"" annotations"
java:S1541,java,Methods should not be too complex
java:S1640,java,Maps with keys that are enum values should use the EnumMap implementation
java:S1641,java,Sets with elements that are enum values should be replaced with EnumSet
java:S1643,java,Strings should not be concatenated using '+' in a loop
java:S1656,java,Variables should not be self-assigned
java:S1659,java,Multiple variables should not be declared on the same line
java:S1696,java,"""NullPointerException"" should not be caught"
java:S1698,java,"""=="" and ""!="" should not be used when ""equals"" is overridden"
java:S1751,java,Loops with at most one iteration should be refactored
java:S1764,java,Identical expressions should not be used on both sides of a binary operator
java:S1871,java,Two branches in a conditional structure should not have exactly the same implementation
java:S1872,java,Classes should not be compared by name
java:S1874,java,"""@Deprecated"" code should not be used"
java:S1994,java,"""for"" loop increment clauses should modify the loops' counters"
java:S1996,java,Files should contain only one top-level class or interface each
java:S2612,java,Setting loose POSIX file permissions is security-sensitive
java:S2629,java,"""Preconditions"" and logging arguments should not require evaluation"
java:S2637,java,"""@NonNull"" values should not be set to null"
java:S2638,java,Method overrides should not change contracts
java:S2639,java,Inappropriate regular expressions should not be used
java:S2737,java,"""catch"" clauses should do more than rethrow"
java:S2755,java,XML parsers should not be vulnerable to XXE attacks
java:S2757,java,"Non-existent operators like ""=+"" should not be used"
java:S2786,java,"Nested ""enum""s should not be declared static"
java:S2970,java,Assertions should be complete
java:S2972,java,Inner classes should not have too many lines of code
java:S2973,java,Escaped Unicode characters should not be used
java:S2974,java,"Classes without ""public"" constructors should be ""final"""
java:S2975,java,"""clone"" should not be overridden"
java:S3631,java,"""Arrays.stream"" should be used for primitive arrays"
java:S3725,java,"Java 8's ""Files.exists"" should not be used"
java:S3752,java,Allowing both safe and unsafe HTTP methods is security-sensitive
java:S3824,java,"""Map.get"" and value test should be replaced with single method call"
java:S3937,java,Number patterns should be regular
java:S3958,java,Intermediate Stream methods should not be left unused
java:S3959,java,Consumed Stream pipelines should not be reused
java:S4602,java,"""@SpringBootApplication"" and ""@ComponentScan"" should not be used in the default package"
java:S4925,java,"""Class.forName()"" should not load JDBC 4.0+ drivers"
java:S4926,java,"""serialVersionUID"" should not be declared blindly"
java:S4929,java,"""read(byte[],int,int)"" should be overridden"
java:S5810,java,JUnit5 test classes and methods should not be silently ignored
java:S6901,java,"""setDaemon"", ""setPriority"" and ""getThreadGroup"" should not be invoked on virtual threads"
java:S7177,java,Use appropriate @DirtiesContext modes
java:S7178,java,Injecting data into static fields is not supported by Spring
java:S7179,java,@Cacheable and @CachePut should not be combined
java:S7180,java,"""@Cache*"" annotations should only be applied on concrete classes"
java:S7183,java,@InitBinder methods should have void return type
java:S7184,java,"""@Scheduled"" annotation should only be applied to no-arg methods"
java:S7185,java,@EventListener methods should have one parameter at most
java:S7186,java,"Methods returning ""Page"" or ""Slice"" must take ""Pageable"" as an input parameter"
java:S7190,java,"Methods annotated with ""@BeforeTransaction"" or ""@AfterTransaction"" must respect the contract"
java:S1104,java,Class variable fields should not have public accessibility
java:S1105,java,An open curly brace should be located at the end of a line
java:S1106,java,An open curly brace should be located at the beginning of a line
java:S1107,java,"Close curly brace and the next ""else"", ""catch"" and ""finally"" keywords should be located on the same line"
java:S1108,java,"Close curly brace and the next ""else"", ""catch"" and ""finally"" keywords should be on two different lines"
java:S1109,java,A close curly brace should be located at the beginning of a line
java:S1210,java,"""equals(Object obj)"" should be overridden along with the ""compareTo(T obj)"" method"
java:S1215,java,Execution of the Garbage Collector should be triggered only by the JVM
java:S1217,java,"""Thread.run()"" should not be called directly"
java:S1219,java,"""switch"" statements should not contain non-case labels"
java:S1220,java,The default unnamed package should not be used
java:S1221,java,"Methods should not be named ""tostring"", ""hashcode"" or ""equal"""
java:S1223,java,Non-constructor methods should not have the same name as the enclosing class
java:S1226,java,"Method parameters, caught exceptions and foreach variables' initial values should not be ignored"
java:S1228,java,Packages should have a javadoc file 'package-info.java'
java:S1310,java,"Track uses of ""NOPMD"" suppression comments"
java:S1312,java,"Loggers should be ""private static final"" and should share a naming convention"
java:S1313,java,Using hardcoded IP addresses is security-sensitive
java:S1319,java,"Declarations should use Java collection interfaces such as ""List"" rather than specific implementation classes such as ""LinkedList"""
java:S1450,java,Private fields only used as local variables in methods should become local variables
java:S1451,java,Track lack of copyright and license headers
java:S1452,java,Generic wildcard types should not be used in return types
java:S1694,java,An abstract class should have both abstract and concrete methods
java:S1695,java,"""NullPointerException"" should not be explicitly thrown"
java:S1699,java,Constructors should only call non-overridable methods
java:S2301,java,Public methods should not contain selector arguments
java:S2308,java,"""deleteOnExit"" should not be used"
java:S2309,java,Files should not be empty
java:S2437,java,Unnecessary bit operations should not be performed
java:S2438,java,"""Thread"" should not be used where a ""Runnable"" argument is expected"
java:S2674,java,The value returned from a stream read should be checked
java:S2675,java,"""readObject"" should not be ""synchronized"""
java:S2676,java,"""Math.abs"" and negation should not be used on numbers that could be ""MIN_VALUE"""
java:S2677,java,"""read"" and ""readLine"" return values should be used"
java:S2761,java,Unary prefix operators should not be repeated
java:S2789,java,"""null"" should not be used with ""Optional"""
java:S2885,java,Non-thread-safe fields should not be static
java:S2886,java,Getters and setters should be synchronized in pairs
java:S3400,java,Methods should not return constants
java:S3516,java,Methods returns should not be invariant
java:S3518,java,Zero should not be a possible denominator
java:S3750,java,"Spring ""@Controller"" classes should not use ""@Scope"""
java:S3751,java,"""@RequestMapping"" methods should not be ""private"""
java:S3753,java,"""@Controller"" classes that use ""@SessionAttributes"" must call ""setComplete"" on their ""SessionStatus"" objects"
java:S3878,java,Arrays should not be created for varargs parameters
java:S3972,java,Conditionals should start on new lines
java:S3973,java,A conditionally executed single line should be denoted by indentation
java:S4601,java,"""HttpSecurity"" URL patterns should be correctly ordered"
java:S4604,java,"""@EnableAutoConfiguration"" should be fine-tuned"
java:S4605,java,"Spring beans should be considered by ""@ComponentScan"""
java:S4738,java,Java features should be preferred to Guava
java:S4968,java,"The upper bound of type variables and wildcards should not be ""final"""
java:S4970,java,Derived exceptions should not hide their parents' catch blocks
java:S4973,java,"Strings and Boxed types should be compared using ""equals()"""
java:S4977,java,Type parameters should not shadow other type parameters
java:S5826,java,Methods setUp() and tearDown() should be correctly annotated starting with JUnit4
java:S5917,java,DateTimeFormatters should not use mismatched year and week numbers
java:S6904,java,"Avoid using ""FetchType.EAGER"""
java:S6905,java,SQL queries should retrieve only necessary fields
java:S6906,java,Virtual threads should not run tasks that include synchronized code
java:S6909,java,"Constant parameters in a ""PreparedStatement"" should not be set more than once"
java:S6912,java,Use batch Processing in JDBC
java:S6913,java,"""Math.clamp"" should be used with correct ranges"
java:S6914,java,Use Fused Location to optimize battery power
java:S6915,java,"""String.indexOf"" should be used with correct ranges"
java:S6916,java,Use when instead of a single if inside a pattern match body
java:S1200,java,Classes should not be coupled to too many other classes
java:S1201,java,"""equals"" method overrides should accept ""Object"" parameters"
java:S1206,java,"""equals(Object obj)"" and ""hashCode()"" should be overridden in pairs"
java:S1314,java,Octal values should not be used
java:S1315,java,"Track uses of ""CHECKSTYLE:OFF"" suppression comments"
java:S1317,java,"""StringBuilder"" and ""StringBuffer"" should not be instantiated with a character"
java:S1444,java,"""public static"" fields should be constant"
java:S1448,java,Classes should not have too many methods
java:S1449,java,String operations should not rely on the default system locale
java:S2647,java,Basic authentication should not be used
java:S2658,java,Classes should not be loaded dynamically
java:S3626,java,Jump statements should not be redundant
java:S3740,java,Raw types should not be used
java:S3749,java,Members of Spring components should be injected
java:S3864,java,"""Stream.peek"" should be used with caution"
java:S3981,java,Collection sizes and array length comparisons should make sense
java:S3984,java,Exceptions should not be created without being thrown
java:S3985,java,"Unused ""private"" classes should be removed"
java:S3986,java,"Week Year (""YYYY"") should not be used for date formatting"
java:S4087,java,"""close()"" calls should not be redundant"
java:S4719,java,"""StandardCharsets"" constants should be preferred"
java:S4830,java,Server certificates should be verified during SSL/TLS connections
java:S4838,java,An iteration on a Collection should be performed on the type handled by the Collection
java:S5803,java,"Class members annotated with ""@VisibleForTesting"" should not be accessed from production code"
java:S5804,java,Allowing user enumeration is security-sensitive
java:S5808,java,Authorizations should be based on strong decisions
java:S1700,java,A field should not duplicate the name of its containing class
java:S1820,java,Classes should not have too many fields
java:S1821,java,"""switch"" statements and expressions should not be nested"
java:S1905,java,Redundant casts should not be used
java:S1939,java,Extensions and implementations should not be redundant
java:S1940,java,Boolean checks should not be inverted
java:S1941,java,Variables should not be declared before they are relevant
java:S1942,java,Simple class names should be used
java:S1943,java,Classes and methods that rely on the default system encoding should not be used
java:S1948,java,"Fields in a ""Serializable"" class should either be transient or serializable"
java:S4065,java,"""ThreadLocal.withInitial"" should be preferred"
java:S6002,java,Regex lookahead assertions should not be contradictory
java:S6035,java,Single-character alternations in regular expressions should be replaced with character classes
java:S6126,java,String multiline concatenation should be replaced with Text Blocks
java:S6241,java,"Region should be set explicitly when creating a new ""AwsClient"""
java:S6242,java,"Credentials Provider should be set explicitly when creating a new ""AwsClient"""
java:S6244,java,Consumer Builders should be used
java:S6246,java,Lambdas should not invoke other lambdas synchronously
java:S6262,java,AWS region should not be set with a hardcoded String
java:S6263,java,Using long-term access keys is security-sensitive
java:S6362,java,Enabling JavaScript support for WebViews is security-sensitive
java:S6363,java,Enabling file access for WebViews is security-sensitive
java:S6395,java,Non-capturing groups without quantifier should not be used
java:S6396,java,Superfluous curly brace quantifiers should be avoided
java:S6397,java,Character classes in regular expressions should not contain only one character
java:S7475,java,Types of unused record components should be removed from pattern matching
java:S124,java,Track comments matching a regular expression
java:S125,java,Sections of code should not be commented out
java:S131,java,"""switch"" statements should have ""default"" clauses"
java:S134,java,"Control flow statements ""if"", ""for"", ""while"", ""switch"" and ""try"" should not be nested too deeply"
java:S1610,java,Abstract classes without fields should be converted to interfaces
java:S1611,java,Parentheses should be removed from a single lambda parameter when its type is inferred
java:S1612,java,Lambdas should be replaced with method references
java:S1710,java,Annotation repetitions should not be wrapped
java:S1711,java,Standard functional interfaces should not be redefined
java:S1854,java,Unused assignments should be removed
java:S1858,java,"""toString()"" should never be called on a String object"
java:S1860,java,Synchronization should not be done on instances of value-based classes
java:S1862,java,"Related ""if/else if"" statements should not have the same condition"
java:S1989,java,Exceptions should not be thrown from servlet methods
java:S2701,java,Literal boolean values and nulls should not be used in assertions
java:S2718,java,"""DateUtils.truncate"" from Apache Commons Lang library should not be used"
java:S2924,java,JUnit rules should be used
java:S2925,java,"""Thread.sleep"" should not be used in tests"
java:S2959,java,Unnecessary semicolons should be omitted
java:S3923,java,All branches in a conditional structure should not have exactly the same implementation
java:S5042,java,Expanding archive files without controlling resource consumption is security-sensitive
java:S5164,java,"""ThreadLocal"" variables should be cleaned up when no longer used"
java:S6001,java,Back references in regular expressions should only refer to capturing groups that are matched before the reference
java:S6019,java,Reluctant quantifiers in regular expressions should be followed by an expression that can't match the empty string
java:S6068,java,"Call to Mockito method ""verify"", ""when"" or ""given"" should be simplified"
java:S6070,java,The regex escape sequence \cX should only be used with characters in the @-_ range
java:S6073,java,Mockito argument matchers should be used on all parameters
java:S6243,java,Reusable resources should be initialized at construction time of Lambda functions
java:S6373,java,XML parsers should not allow inclusion of arbitrary files
java:S6374,java,XML parsers should not load external schemas
java:S6376,java,XML parsers should not be vulnerable to Denial of Service attacks
java:S6377,java,XML signatures should be validated securely
java:S6485,java,Hash-based collections with known capacity should be initialized with the proper related static method.
java:S7158,java,"""String.isEmpty()"" should be used to test for emptiness"
java:S7466,java,"Unnamed variable declarations should use the ""var"" identifier"
java:S7467,java,Unused exception parameter should use the unnamed variable pattern
java:S110,java,Inheritance tree of classes should not be too deep
java:S126,java,"""if ... else if"" constructs should end with ""else"" clauses"
java:S127,java,"""for"" loop stop conditions should be invariant"
java:S128,java,"Switch cases should end with an unconditional ""break"" statement"
java:S135,java,"Loops should not contain more than a single ""break"" or ""continue"" statement"
java:S138,java,Methods should not have too many lines
java:S139,java,Comments should not be located at the end of lines of code
java:S1602,java,Lambdas containing only one statement should not nest this statement in a block
java:S1604,java,Anonymous inner classes containing only one method should become lambdas
java:S1607,java,JUnit4 @Ignored and JUnit5 @Disabled annotations should be used to disable tests and should provide a rationale
java:S1844,java,"""Object.wait"" should not be called on objects that implement ""java.util.concurrent.locks.Condition"""
java:S1845,java,Methods and field names should not be the same or differ only by capitalization
java:S1849,java,"""Iterator.hasNext()"" should not call ""Iterator.next()"""
java:S2188,java,JUnit test cases should call super methods
java:S2189,java,Loops should not be infinite
java:S3038,java,Abstract methods should not be redundant
java:S3039,java,"Indexes to passed to ""String"" operations should be within the string's bounds"
java:S3398,java,"""private"" methods called only by inner classes should be moved to those classes"
java:S4248,java,Regex patterns should not be created needlessly
java:S5194,java,"Use Java 14 ""switch"" expression"
java:S6288,java,Authorizing non-authenticated users to use keys in the Android KeyStore is security-sensitive
java:S6291,java,Using unencrypted databases in mobile applications is security-sensitive
java:S6293,java,Using biometric authentication without a cryptographic solution is security-sensitive
java:S6301,java,Mobile database encryption keys should not be disclosed
java:S6548,java,The Singleton design pattern should be used with care
java:S103,java,Lines should not be too long
java:S104,java,Files should not have too many lines of code
java:S105,java,Tabulation characters should not be used
java:S106,java,Standard outputs should not be used directly to log anything
java:S107,java,Methods should not have too many parameters
java:S108,java,Nested blocks of code should not be left empty
java:S109,java,Magic numbers should not be used
java:S112,java,Generic exceptions should never be thrown
java:S2060,java,"""Externalizable"" classes should have no-arguments constructors"
java:S2061,java,Custom serialization methods should have required signatures
java:S2062,java,"""readResolve"" methods should be inheritable"
java:S2063,java,"Comparators should be ""Serializable"""
java:S2065,java,"Fields in non-serializable classes should not be ""transient"""
java:S2066,java,"""Serializable"" inner classes of non-serializable outer classes should be ""static"""
java:S2068,java,Hard-coded passwords are security-sensitive
java:S2183,java,Ints and longs should not be shifted by zero or more than their number of bits-1
java:S2184,java,Math operands should be cast before assignment
java:S2185,java,Do not perform unnecessary mathematical operations
java:S2186,java,"JUnit assertions should not be used in ""run"" methods"
java:S2187,java,TestCases should contain tests
java:S3030,java,"Classes should not have too many ""static"" imports"
java:S3032,java,"JEE applications should not ""getClassLoader"""
java:S3034,java,Raw byte values should not be used in bitwise operations in combination with shifts
java:S4488,java,"Composed ""@RequestMapping"" variants should be preferred"
java:S5332,java,Using clear-text protocols is security-sensitive
java:S5693,java,Allowing requests with excessive content length is security-sensitive
java:S6300,java,Using unencrypted files in mobile applications is security-sensitive
java:S6541,java,Methods should not perform too many tasks (aka Brain method)
java:S6665,java,Redundant nullability annotations should be removed
java:S120,java,Package names should comply with a naming convention
java:S121,java,Control structures should use curly braces
java:S2197,java,Modulus results should not be checked for direct equality
java:S3046,java,"""wait"" should not be called when multiple locks are held"
java:S3047,java,Multiple loops over the same set should be combined
java:S5344,java,Passwords should not be stored in plaintext or with a fast hashing algorithm
java:S6432,java,Counter Mode initialization vectors should not be reused
java:S6437,java,Credentials should not be hard-coded
java:S113,java,Files should end with a newline
java:S114,java,Interface names should comply with a naming convention
java:S115,java,Constant names should comply with a naming convention
java:S116,java,Field names should comply with a naming convention
java:S117,java,Local variable and method parameter names should comply with a naming convention
java:S118,java,Abstract class names should comply with a naming convention
java:S119,java,Type parameter names should comply with a naming convention
java:S1197,java,"Array designators ""[]"" should be on the type, not the variable"
java:S1199,java,Nested code blocks should not be used
java:S122,java,Statements should be on separate lines
java:S2047,java,"The names of methods with boolean return values should start with ""is"" or ""has"""
java:S2077,java,Formatting SQL queries is security-sensitive
java:S2164,java,Math should not be performed on floats
java:S2166,java,"Classes named like ""Exception"" should extend ""Exception"" or a subclass"
java:S2167,java,"""compareTo"" should not return ""Integer.MIN_VALUE"""
java:S2168,java,Double-checked locking should not be used
java:S2196,java,"Switches should be used for sequences of simple ""String"" tests"
java:S3014,java,"""ThreadGroup"" should not be used"
java:S3042,java,"""writeObject"" should not be the only ""synchronized"" code in a class"
java:S4011,java,Track uses of disallowed constructors
java:S4347,java,Secure random number generators should not output predictable values
java:S4348,java,"""iterator"" should not return ""this"""
java:S4349,java,"""write(byte[],int,int)"" should be overridden"
java:S5679,java,OpenSAML2 should be configured to prevent authentication bypass
java:S6885,java,"Use built-in ""Math.clamp"" methods"
java:S6889,java,Proper Sensor Resource Management
java:S7409,java,Exposing Java objects through JavaScript interfaces is security-sensitive
java:S101,java,Class names should comply with a naming convention
java:S1075,java,URIs should not be hardcoded
java:S1190,java,Future keywords should not be used as names
java:S1191,java,"Classes from ""sun.*"" packages should not be used"
java:S1192,java,String literals should not be duplicated
java:S1193,java,"Exception types should not be tested using ""instanceof"" in catch blocks"
java:S1194,java,"""java.lang.Error"" should not be extended"
java:S1195,java,"Array designators ""[]"" should be located after the type in method signatures"
java:S2057,java,"""Serializable"" classes should have a ""serialVersionUID"""
java:S2059,java,"""Serializable"" inner classes of ""Serializable"" classes should be static"
java:S2160,java,"Subclasses that add fields to classes that override ""equals"" should also override ""equals"""
java:S2162,java,"""equals"" methods should be symmetric and work for subclasses"
java:S2165,java,"""finalize"" should not set fields to ""null"""
java:S2175,java,"Inappropriate ""Collection"" calls should not be made"
java:S2177,java,Child class methods named for parent class methods should be overrides
java:S2178,java,Short-circuit logic should be used in boolean contexts
java:S3010,java,Static fields should not be updated in constructors
java:S3011,java,"Reflection should not be used to increase accessibility of classes, methods, or fields"
java:S3012,java,Arrays and lists should not be copied using loops
java:S3252,java,"""static"" base class members should not be accessed via derived types"
java:S3254,java,Default annotation parameter values should not be passed as arguments
java:S5322,java,Receiving intents is security-sensitive
java:S5443,java,Using publicly writable directories is security-sensitive
java:S5445,java,Insecure temporary file creation methods should not be used
java:S5689,java,Disclosing fingerprints from web application technologies is security-sensitive
java:S5790,java,JUnit5 inner test classes should be annotated with @Nested
java:S5793,java,Migrate your tests from JUnit4 to the new JUnit5 annotations
java:S6411,java,Types used as keys in Maps should implement Comparable
java:S6880,java,Use switch instead of if-else chain to compare a variable against multiple cases
java:S6881,java,Virtual threads should be used for tasks that include heavy blocking operations
java:S6898,java,High frame rates should not be used
java:S100,java,Method names should comply with a naming convention
java:S2053,java,Password hashing functions should use an unpredictable salt
java:S2055,java,"The non-serializable super class of a ""Serializable"" class should have a no-argument constructor"
java:S2176,java,Class names should not shadow interfaces or superclasses
java:S2293,java,"The diamond operator (""<>"") should be used"
java:S3020,java,"""Collection.toArray()"" should be passed an array of the proper type"
java:S3077,java,"Non-primitive fields should not be ""volatile"""
java:S3078,java,"""volatile"" variables should not be used with compound operators"
java:S4042,java,"""java.nio.Files#delete"" should be preferred"
java:S4165,java,Assignments should not be redundant
java:S4288,java,Spring components should use constructor injection
java:S4351,java,"""compareTo"" should not be overloaded"
java:S5320,java,Broadcasting intents is security-sensitive
java:S5324,java,Accessing Android external storage is security-sensitive
java:S5329,java,Collection constructors should not be used as java.util.function.Function
java:S6103,java,"AssertJ assertions with ""Consumer"" arguments should contain assertion inside consumers"
java:S6104,java,"Map ""computeIfAbsent()"" and ""computeIfPresent()"" should not be used to add ""null"" values."
java:S6418,java,Hard-coded secrets are security-sensitive
java:S6539,java,Classes should not depend on an excessive number of classes (aka Monster Class)
java:S6891,java,Exact alarms should not be abused
